,City,State ,Region,CRI,Year,Spending Type,Dollar Amount,Category,Total Spending
921,Atlanta,Georgia,Southeast,-0.66,2018,Employment,14698678,Health and Support,298882388
922,Atlanta,Georgia,Southeast,-0.66,2018,Civic and Community Engagement,617778,Health and Support,298882388
923,Atlanta,Georgia,Southeast,-0.66,2018,Arts and Culture,0,Health and Support,298882388
924,Atlanta,Georgia,Southeast,-0.64,2019,Police,194940341,Carceral,306179954
925,Atlanta,Georgia,Southeast,-0.64,2019,Courts,13395410,Carceral,306179954
926,Atlanta,Georgia,Southeast,-0.64,2019,Public Defenders,3898180,Carceral,306179954
927,Atlanta,Georgia,Southeast,-0.64,2019,Prosecutors,6587999,Carceral,306179954
928,Atlanta,Georgia,Southeast,-0.64,2019,Community Supervision ,0,Carceral,306179954
929,Atlanta,Georgia,Southeast,-0.64,2019,Sheriff,0,Carceral,306179954
930,Atlanta,Georgia,Southeast,-0.64,2019,Corrections,32637347,Carceral,306179954
931,Atlanta,Georgia,Southeast,-0.64,2019,HHS,0,Health and Support,306179954
932,Atlanta,Georgia,Southeast,-0.64,2019,Public Health,0,Health and Support,306179954
933,Atlanta,Georgia,Southeast,-0.64,2019,Parks & Rec,38935115,Health and Support,306179954
934,Atlanta,Georgia,Southeast,-0.64,2019,Housing,0,Health and Support,306179954
935,Atlanta,Georgia,Southeast,-0.64,2019,Employment,14907698,Health and Support,306179954
936,Atlanta,Georgia,Southeast,-0.64,2019,Civic and Community Engagement,877864,Health and Support,306179954
937,Atlanta,Georgia,Southeast,-0.64,2019,Arts and Culture,0,Health and Support,306179954
938,Atlanta,Georgia,Southeast,-0.65,2020,Police,206368553,Carceral,303330214
939,Atlanta,Georgia,Southeast,-0.65,2020,Courts,13383657,Carceral,303330214
940,Atlanta,Georgia,Southeast,-0.65,2020,Public Defenders,3898181,Carceral,303330214
941,Atlanta,Georgia,Southeast,-0.65,2020,Prosecutors,6703400,Carceral,303330214
942,Atlanta,Georgia,Southeast,-0.65,2020,Community Supervision ,0,Carceral,303330214
943,Atlanta,Georgia,Southeast,-0.65,2020,Sheriff,0,Carceral,303330214
944,Atlanta,Georgia,Southeast,-0.65,2020,Corrections,20125320,Carceral,303330214
945,Atlanta,Georgia,Southeast,-0.65,2020,HHS,0,Health and Support,303330214
946,Atlanta,Georgia,Southeast,-0.65,2020,Public Health,0,Health and Support,303330214
947,Atlanta,Georgia,Southeast,-0.65,2020,Parks & Rec,41799261,Health and Support,303330214
948,Atlanta,Georgia,Southeast,-0.65,2020,Housing,0,Health and Support,303330214
949,Atlanta,Georgia,Southeast,-0.65,2020,Employment,9573978,Health and Support,303330214
950,Atlanta,Georgia,Southeast,-0.65,2020,Civic and Community Engagement,1477864,Health and Support,303330214
951,Atlanta,Georgia,Southeast,-0.65,2020,Arts and Culture,0,Health and Support,303330214
952,Chicago,Illinois,Midwest,-0.83,2017,Police,1446028299,Carceral,1576102343
953,Chicago,Illinois,Midwest,-0.83,2017,Courts,0,Carceral,1576102343
954,Chicago,Illinois,Midwest,-0.83,2017,Public Defenders,0,Carceral,1576102343
955,Chicago,Illinois,Midwest,-0.83,2017,Prosecutors,0,Carceral,1576102343
956,Chicago,Illinois,Midwest,-0.83,2017,Community Supervision ,0,Carceral,1576102343
957,Chicago,Illinois,Midwest,-0.83,2017,Sheriff,0,Carceral,1576102343
958,Chicago,Illinois,Midwest,-0.83,2017,Corrections,0,Carceral,1576102343
959,Chicago,Illinois,Midwest,-0.83,2017,HHS,77849699,Health and Support,1576102343
960,Chicago,Illinois,Midwest,-0.83,2017,Public Health,31990357,Health and Support,1576102343
961,Chicago,Illinois,Midwest,-0.83,2017,Parks & Rec,0,Health and Support,1576102343
962,Chicago,Illinois,Midwest,-0.83,2017,Housing,0,Health and Support,1576102343
963,Chicago,Illinois,Midwest,-0.83,2017,Employment,6618363,Health and Support,1576102343
964,Chicago,Illinois,Midwest,-0.83,2017,Civic and Community Engagement,13615625,Health and Support,1576102343
965,Chicago,Illinois,Midwest,-0.83,2017,Arts and Culture,0,Health and Support,1576102343
966,Chicago,Illinois,Midwest,-0.83,2018,Police,1525695988,Carceral,1666672518
967,Chicago,Illinois,Midwest,-0.83,2018,Courts,0,Carceral,1666672518
968,Chicago,Illinois,Midwest,-0.83,2018,Public Defenders,0,Carceral,1666672518
969,Chicago,Illinois,Midwest,-0.83,2018,Prosecutors,0,Carceral,1666672518
970,Chicago,Illinois,Midwest,-0.83,2018,Community Supervision ,0,Carceral,1666672518
971,Chicago,Illinois,Midwest,-0.83,2018,Sheriff,0,Carceral,1666672518
972,Chicago,Illinois,Midwest,-0.83,2018,Corrections,0,Carceral,1666672518
973,Chicago,Illinois,Midwest,-0.83,2018,HHS,83664691,Health and Support,1666672518
974,Chicago,Illinois,Midwest,-0.83,2018,Public Health,32916359,Health and Support,1666672518
975,Chicago,Illinois,Midwest,-0.83,2018,Parks & Rec,0,Health and Support,1666672518
976,Chicago,Illinois,Midwest,-0.83,2018,Housing,0,Health and Support,1666672518
977,Chicago,Illinois,Midwest,-0.83,2018,Employment,6723807,Health and Support,1666672518
978,Chicago,Illinois,Midwest,-0.83,2018,Civic and Community Engagement,17671673,Health and Support,1666672518
979,Chicago,Illinois,Midwest,-0.83,2018,Arts and Culture,0,Health and Support,1666672518
980,Chicago,Illinois,Midwest,-0.8,2019,Police,1561484960,Carceral,1736585293
981,Chicago,Illinois,Midwest,-0.8,2019,Courts,0,Carceral,1736585293
982,Chicago,Illinois,Midwest,-0.8,2019,Public Defenders,0,Carceral,1736585293
983,Chicago,Illinois,Midwest,-0.8,2019,Prosecutors,0,Carceral,1736585293
984,Chicago,Illinois,Midwest,-0.8,2019,Community Supervision ,0,Carceral,1736585293
985,Chicago,Illinois,Midwest,-0.8,2019,Sheriff,0,Carceral,1736585293
986,Chicago,Illinois,Midwest,-0.8,2019,Corrections,0,Carceral,1736585293
987,Chicago,Illinois,Midwest,-0.8,2019,HHS,91666013,Health and Support,1736585293
988,Chicago,Illinois,Midwest,-0.8,2019,Public Health,36003214,Health and Support,1736585293
989,Chicago,Illinois,Midwest,-0.8,2019,Parks & Rec,0,Health and Support,1736585293
990,Chicago,Illinois,Midwest,-0.8,2019,Housing,4348251,Health and Support,1736585293
991,Chicago,Illinois,Midwest,-0.8,2019,Employment,6873622,Health and Support,1736585293
992,Chicago,Illinois,Midwest,-0.8,2019,Civic and Community Engagement,36209233,Health and Support,1736585293
993,Chicago,Illinois,Midwest,-0.8,2019,Arts and Culture,0,Health and Support,1736585293
994,Indianapolis,Indiana,Midwest,-0.85,2017,Police,217405230,Carceral,250470752
995,Indianapolis,Indiana,Midwest,-0.85,2017,Courts,0,Carceral,250470752
996,Indianapolis,Indiana,Midwest,-0.85,2017,Public Defenders,0,Carceral,250470752
997,Indianapolis,Indiana,Midwest,-0.85,2017,Prosecutors,0,Carceral,250470752
998,Indianapolis,Indiana,Midwest,-0.85,2017,Community Supervision ,0,Carceral,250470752
999,Indianapolis,Indiana,Midwest,-0.85,2017,Sheriff,0,Carceral,250470752
1000,Indianapolis,Indiana,Midwest,-0.85,2017,Corrections,0,Carceral,250470752
1001,Indianapolis,Indiana,Midwest,-0.85,2017,HHS,2298525,Health and Support,250470752
1002,Indianapolis,Indiana,Midwest,-0.85,2017,Public Health,3268527,Health and Support,250470752
1003,Indianapolis,Indiana,Midwest,-0.85,2017,Parks & Rec,26186758,Health and Support,250470752
1004,Indianapolis,Indiana,Midwest,-0.85,2017,Housing,0,Health and Support,250470752
1005,Indianapolis,Indiana,Midwest,-0.85,2017,Employment,755519,Health and Support,250470752
1006,Indianapolis,Indiana,Midwest,-0.85,2017,Civic and Community Engagement,556193,Health and Support,250470752
1007,Indianapolis,Indiana,Midwest,-0.85,2017,Arts and Culture,0,Health and Support,250470752
1008,Indianapolis,Indiana,Midwest,-0.75,2018,Police,231600332,Carceral,264524650
1009,Indianapolis,Indiana,Midwest,-0.75,2018,Courts,0,Carceral,264524650
1010,Indianapolis,Indiana,Midwest,-0.75,2018,Public Defenders,0,Carceral,264524650
1011,Indianapolis,Indiana,Midwest,-0.75,2018,Prosecutors,0,Carceral,264524650
1012,Indianapolis,Indiana,Midwest,-0.75,2018,Community Supervision ,0,Carceral,264524650
1013,Indianapolis,Indiana,Midwest,-0.75,2018,Sheriff,0,Carceral,264524650
1014,Indianapolis,Indiana,Midwest,-0.75,2018,Corrections,0,Carceral,264524650
1015,Indianapolis,Indiana,Midwest,-0.75,2018,HHS,2201903,Health and Support,264524650
1016,Indianapolis,Indiana,Midwest,-0.75,2018,Public Health,3223079,Health and Support,264524650
1017,Indianapolis,Indiana,Midwest,-0.75,2018,Parks & Rec,26207253,Health and Support,264524650
1018,Indianapolis,Indiana,Midwest,-0.75,2018,Housing,0,Health and Support,264524650
1019,Indianapolis,Indiana,Midwest,-0.75,2018,Employment,724538,Health and Support,264524650
1020,Indianapolis,Indiana,Midwest,-0.75,2018,Civic and Community Engagement,567545,Health and Support,264524650
1021,Indianapolis,Indiana,Midwest,-0.75,2018,Arts and Culture,0,Health and Support,264524650
1022,Indianapolis,Indiana,Midwest,-0.73,2019,Police,233803215,Carceral,292771724
1023,Indianapolis,Indiana,Midwest,-0.73,2019,Courts,0,Carceral,292771724
1024,Indianapolis,Indiana,Midwest,-0.73,2019,Public Defenders,0,Carceral,292771724
1025,Indianapolis,Indiana,Midwest,-0.73,2019,Prosecutors,0,Carceral,292771724
1026,Indianapolis,Indiana,Midwest,-0.73,2019,Community Supervision ,0,Carceral,292771724
1027,Indianapolis,Indiana,Midwest,-0.73,2019,Sheriff,0,Carceral,292771724
1028,Indianapolis,Indiana,Midwest,-0.73,2019,Corrections,0,Carceral,292771724
1029,Indianapolis,Indiana,Midwest,-0.73,2019,HHS,2309615,Health and Support,292771724
1030,Indianapolis,Indiana,Midwest,-0.73,2019,Public Health,27543615,Health and Support,292771724
1031,Indianapolis,Indiana,Midwest,-0.73,2019,Parks & Rec,27543615,Health and Support,292771724
1032,Indianapolis,Indiana,Midwest,-0.73,2019,Housing,0,Health and Support,292771724
1033,Indianapolis,Indiana,Midwest,-0.73,2019,Employment,981588,Health and Support,292771724
1034,Indianapolis,Indiana,Midwest,-0.73,2019,Civic and Community Engagement,590076,Health and Support,292771724
1035,Indianapolis,Indiana,Midwest,-0.73,2019,Arts and Culture,0,Health and Support,292771724
1036,Indianapolis,Indiana,Midwest,-0.72,2020,Police,241155053,Carceral,281213931
1037,Indianapolis,Indiana,Midwest,-0.72,2020,Courts,0,Carceral,281213931
1038,Indianapolis,Indiana,Midwest,-0.72,2020,Public Defenders,0,Carceral,281213931
1039,Indianapolis,Indiana,Midwest,-0.72,2020,Prosecutors,0,Carceral,281213931
1040,Indianapolis,Indiana,Midwest,-0.72,2020,Community Supervision ,0,Carceral,281213931
1041,Indianapolis,Indiana,Midwest,-0.72,2020,Sheriff,0,Carceral,281213931
1042,Indianapolis,Indiana,Midwest,-0.72,2020,Corrections,0,Carceral,281213931
1043,Indianapolis,Indiana,Midwest,-0.72,2020,HHS,2344927,Health and Support,281213931
1044,Indianapolis,Indiana,Midwest,-0.72,2020,Public Health,5790770,Health and Support,281213931
1045,Indianapolis,Indiana,Midwest,-0.72,2020,Parks & Rec,30408376,Health and Support,281213931
1046,Indianapolis,Indiana,Midwest,-0.72,2020,Housing,0,Health and Support,281213931
1047,Indianapolis,Indiana,Midwest,-0.72,2020,Employment,812969,Health and Support,281213931
1048,Indianapolis,Indiana,Midwest,-0.72,2020,Civic and Community Engagement,701836,Health and Support,281213931
1049,Indianapolis,Indiana,Midwest,-0.72,2020,Arts and Culture,0,Health and Support,281213931
1050,Wichita,Kansas,Midwest,-0.56,2017,Police,83410077,Carceral,117929833
1051,Wichita,Kansas,Midwest,-0.56,2017,Courts,4755821,Carceral,117929833
1052,Wichita,Kansas,Midwest,-0.56,2017,Public Defenders,350000,Carceral,117929833
1053,Wichita,Kansas,Midwest,-0.56,2017,Prosecutors,1043039,Carceral,117929833
1054,Wichita,Kansas,Midwest,-0.56,2017,Community Supervision ,1757526,Carceral,117929833
1055,Wichita,Kansas,Midwest,-0.56,2017,Sheriff,0,Carceral,117929833
1056,Wichita,Kansas,Midwest,-0.56,2017,Corrections,375484,Carceral,117929833
1057,Wichita,Kansas,Midwest,-0.56,2017,HHS,1851873,Health and Support,117929833
1058,Wichita,Kansas,Midwest,-0.56,2017,Public Health,0,Health and Support,117929833
1059,Wichita,Kansas,Midwest,-0.56,2017,Parks & Rec,16618136,Health and Support,117929833
1060,Wichita,Kansas,Midwest,-0.56,2017,Housing,235352,Health and Support,117929833
1061,Wichita,Kansas,Midwest,-0.56,2017,Employment,1824502,Health and Support,117929833
1062,Wichita,Kansas,Midwest,-0.56,2017,Civic and Community Engagement,1252335,Health and Support,117929833
1063,Wichita,Kansas,Midwest,-0.56,2017,Arts and Culture,4455688,Health and Support,117929833
1064,Wichita,Kansas,Midwest,-0.53,2018,Police,85776419,Carceral,123601638
1065,Wichita,Kansas,Midwest,-0.53,2018,Courts,5220273,Carceral,123601638
1066,Wichita,Kansas,Midwest,-0.53,2018,Public Defenders,0,Carceral,123601638
1067,Wichita,Kansas,Midwest,-0.53,2018,Prosecutors,1064971,Carceral,123601638
1068,Wichita,Kansas,Midwest,-0.53,2018,Community Supervision ,2244763,Carceral,123601638
1069,Wichita,Kansas,Midwest,-0.53,2018,Sheriff,0,Carceral,123601638
1070,Wichita,Kansas,Midwest,-0.53,2018,Corrections,0,Carceral,123601638
1071,Wichita,Kansas,Midwest,-0.53,2018,HHS,0,Health and Support,123601638
1072,Wichita,Kansas,Midwest,-0.53,2018,Public Health,0,Health and Support,123601638
1073,Wichita,Kansas,Midwest,-0.53,2018,Parks & Rec,16543073,Health and Support,123601638
1074,Wichita,Kansas,Midwest,-0.53,2018,Housing,234584,Health and Support,123601638
1075,Wichita,Kansas,Midwest,-0.53,2018,Employment,1623094,Health and Support,123601638
1076,Wichita,Kansas,Midwest,-0.53,2018,Civic and Community Engagement,2534056,Health and Support,123601638
1077,Wichita,Kansas,Midwest,-0.53,2018,Arts and Culture,8360405,Health and Support,123601638
1078,Wichita,Kansas,Midwest,-0.52,2019,Police,87180082,Carceral,126067445
1079,Wichita,Kansas,Midwest,-0.52,2019,Courts,5434246,Carceral,126067445
1080,Wichita,Kansas,Midwest,-0.52,2019,Public Defenders,0,Carceral,126067445
1081,Wichita,Kansas,Midwest,-0.52,2019,Prosecutors,1014169,Carceral,126067445
1082,Wichita,Kansas,Midwest,-0.52,2019,Community Supervision ,2274521,Carceral,126067445
1083,Wichita,Kansas,Midwest,-0.52,2019,Sheriff,0,Carceral,126067445
1084,Wichita,Kansas,Midwest,-0.52,2019,Corrections,0,Carceral,126067445
1085,Wichita,Kansas,Midwest,-0.52,2019,HHS,0,Health and Support,126067445
1086,Wichita,Kansas,Midwest,-0.52,2019,Public Health,0,Health and Support,126067445
1087,Wichita,Kansas,Midwest,-0.52,2019,Parks & Rec,16687067,Health and Support,126067445
1088,Wichita,Kansas,Midwest,-0.52,2019,Housing,209490,Health and Support,126067445
1089,Wichita,Kansas,Midwest,-0.52,2019,Employment,1777127,Health and Support,126067445
1090,Wichita,Kansas,Midwest,-0.52,2019,Civic and Community Engagement,2588015,Health and Support,126067445
1091,Wichita,Kansas,Midwest,-0.52,2019,Arts and Culture,8902728,Health and Support,126067445
1092,Wichita,Kansas,Midwest,-0.53,2020,Police,93827914,Carceral,133968907
1093,Wichita,Kansas,Midwest,-0.53,2020,Courts,5472022,Carceral,133968907
1094,Wichita,Kansas,Midwest,-0.53,2020,Public Defenders,0,Carceral,133968907
1095,Wichita,Kansas,Midwest,-0.53,2020,Prosecutors,1001200,Carceral,133968907
1096,Wichita,Kansas,Midwest,-0.53,2020,Community Supervision ,2354055,Carceral,133968907
1097,Wichita,Kansas,Midwest,-0.53,2020,Sheriff,0,Carceral,133968907
1098,Wichita,Kansas,Midwest,-0.53,2020,Corrections,0,Carceral,133968907
1099,Wichita,Kansas,Midwest,-0.53,2020,HHS,0,Health and Support,133968907
1100,Wichita,Kansas,Midwest,-0.53,2020,Public Health,0,Health and Support,133968907
1101,Wichita,Kansas,Midwest,-0.53,2020,Parks & Rec,17712112,Health and Support,133968907
1102,Wichita,Kansas,Midwest,-0.53,2020,Housing,212536,Health and Support,133968907
1103,Wichita,Kansas,Midwest,-0.53,2020,Employment,1797994,Health and Support,133968907
1104,Wichita,Kansas,Midwest,-0.53,2020,Civic and Community Engagement,2499375,Health and Support,133968907
1105,Wichita,Kansas,Midwest,-0.53,2020,Arts and Culture,9091699,Health and Support,133968907
1106,Louisville,Kentucky,Southeast,-0.6,2017,Police,164965300,Carceral,287403400
1107,Louisville,Kentucky,Southeast,-0.6,2017,Courts,0,Carceral,287403400
1108,Louisville,Kentucky,Southeast,-0.6,2017,Public Defenders,0,Carceral,287403400
1109,Louisville,Kentucky,Southeast,-0.6,2017,Prosecutors,1687300,Carceral,287403400
1110,Louisville,Kentucky,Southeast,-0.6,2017,Community Supervision ,0,Carceral,287403400
1111,Louisville,Kentucky,Southeast,-0.6,2017,Sheriff,0,Carceral,287403400
1112,Louisville,Kentucky,Southeast,-0.6,2017,Corrections,62869700,Carceral,287403400
1113,Louisville,Kentucky,Southeast,-0.6,2017,HHS,9066000,Health and Support,287403400
1114,Louisville,Kentucky,Southeast,-0.6,2017,Public Health,9507300,Health and Support,287403400
1115,Louisville,Kentucky,Southeast,-0.6,2017,Parks & Rec,17456300,Health and Support,287403400
1116,Louisville,Kentucky,Southeast,-0.6,2017,Housing,0,Health and Support,287403400
1117,Louisville,Kentucky,Southeast,-0.6,2017,Employment,18590100,Health and Support,287403400
1118,Louisville,Kentucky,Southeast,-0.6,2017,Civic and Community Engagement,2742400,Health and Support,287403400
1119,Louisville,Kentucky,Southeast,-0.6,2017,Arts and Culture,519000,Health and Support,287403400
1120,Louisville,Kentucky,Southeast,-0.57,2018,Police,182726700,Carceral,308205600
1121,Louisville,Kentucky,Southeast,-0.57,2018,Courts,0,Carceral,308205600
1122,Louisville,Kentucky,Southeast,-0.57,2018,Public Defenders,0,Carceral,308205600
1123,Louisville,Kentucky,Southeast,-0.57,2018,Prosecutors,1809400,Carceral,308205600
1124,Louisville,Kentucky,Southeast,-0.57,2018,Community Supervision ,0,Carceral,308205600
1125,Louisville,Kentucky,Southeast,-0.57,2018,Sheriff,0,Carceral,308205600
